,Restaurant_id,Food Rating,Service Rating,Value Rating,Atmosphere Rating,Meals
17156,id_15971,2.0,2.5,1.5,2.0,"Lunch, Dinner"
17157,id_5664,,,,,
17158,id_420,4.5,5.0,4.5,,"Breakfast, Lunch, Brunch, Drinks"
17159,id_13822,,,,,
17160,id_1034,4.0,3.5,3.5,,
17161,id_1135,4.5,4.5,4.5,,"Lunch, Breakfast, Brunch"
17162,id_2359,,,,,
17163,id_3246,,,,,
17164,id_1501,4.0,4.0,4.0,,Dinner
17165,id_32,4.5,4.0,4.0,4.0,
17166,id_301,4.5,4.5,4.0,4.5,"Lunch, Dinner"
17167,id_721,3.5,4.0,3.5,4.0,"Lunch, Dinner"
17168,id_5398,,,,,
17169,id_10827,,,,,"Drinks, Lunch, Dinner"
17170,id_3430,,,,,
17171,id_3882,4.0,4.5,4.0,,"Lunch, Dinner, Brunch, Drinks"
17172,id_1865,4.0,4.0,4.0,3.5,"Lunch, Dinner, Late Night"
17173,id_12064,,,,,
17174,id_146,4.5,4.5,4.5,4.5,
17175,id_2601,,,,,
17176,id_2483,,,,,"Lunch, Dinner"
17177,id_4728,5.0,4.5,5.0,,Lunch
17178,id_1391,3.5,4.5,4.5,,Lunch
17179,id_1596,,,,,Lunch
17180,id_14515,,,,,
17181,id_4525,4.0,4.0,4.0,4.0,"Lunch, Dinner, Breakfast"
17182,id_532,,,,,
17183,id_3209,,,,,
17184,id_4702,,,,,
17185,id_2414,5.0,4.5,5.0,,
17186,id_7175,4.0,4.0,4.0,,"Lunch, Dinner"
17187,id_4891,3.5,3.0,3.5,,
17188,id_4614,,,,,
17189,id_821,4.5,4.0,3.5,,
17190,id_1600,4.0,4.0,4.0,4.0,
17191,id_1649,,,,,
17192,id_3524,,,,,"Lunch, Dinner"
17193,id_242,4.5,4.0,3.5,4.5,
17194,id_9936,,5.0,5.0,,Dinner
17195,id_870,4.0,4.5,4.5,,"Lunch, Dinner"
17196,id_1122,4.0,4.0,4.5,,"Lunch, Dinner"
17197,id_1718,,,,,
17198,id_3199,3.0,3.0,3.0,,
17199,id_14,4.5,4.0,4.0,4.5,
17200,id_1300,3.5,3.5,2.5,,"Lunch, Dinner, Late Night"
17201,id_2042,3.5,3.5,3.5,,
17202,id_4902,4.5,3.5,4.0,,"Lunch, Dinner"
17203,id_980,,,,,"Breakfast, Lunch"
17204,id_4689,4.0,4.0,4.0,3.5,
17205,id_15281,,,,,
17206,id_5390,4.5,,4.5,,Dinner
17207,id_11089,3.5,3.5,3.5,,"Drinks, Lunch, Dinner"
17208,id_1064,4.0,3.5,3.5,3.5,"Breakfast, Lunch, Dinner, Brunch"
17209,id_9925,,,,,
17210,id_7692,,,,,
17211,id_11269,3.5,3.5,3.5,3.5,"Lunch, Dinner, Late Night"
17212,id_1860,4.5,4.5,5.0,4.5,"Lunch, Brunch, Dinner, Drinks"
17213,id_2288,4.5,4.5,4.0,,Lunch
17214,id_120,4.5,4.5,4.5,4.5,"Lunch, Dinner, Late Night"
17215,id_3600,3.0,3.0,2.5,,
17216,id_1029,3.5,3.5,3.0,4.0,
17217,id_3544,2.0,2.5,2.0,,
17218,id_1586,4.5,4.0,3.5,4.0,"Lunch, Dinner, Late Night"
17219,id_938,4.0,3.5,3.5,4.0,
17220,id_2924,,,,,
17221,id_10020,4.0,4.0,4.0,,"Lunch, Dinner, Brunch, Breakfast"
17222,id_4362,,,,,
17223,id_459,4.0,3.5,3.5,,"Lunch, Dinner"
17224,id_1243,,,,,
17225,id_2305,4.0,4.0,4.0,4.0,
17226,id_1434,4.5,5.0,4.5,,
17227,id_37,4.0,4.5,4.5,4.5,
17228,id_1231,4.5,4.0,4.0,4.5,Dinner
17229,id_490,4.5,4.5,4.0,,
17230,id_1597,,,,,
17231,id_11091,,,,,
17232,id_1494,4.0,3.5,3.5,3.5,Dinner
17233,id_1525,4.0,4.0,4.5,,"Lunch, Brunch, Breakfast, Dinner"
17234,id_692,4.0,3.5,3.5,4.5,"Lunch, Dinner, Late Night"
17235,id_1901,,,,,
17236,id_3118,3.5,3.5,3.5,,Dinner
17237,id_1009,4.0,4.0,4.0,4.0,"Breakfast, Lunch, Dinner, Brunch, Drinks, Late Night"
17238,id_1947,4.0,4.0,3.5,4.0,
17239,id_5495,,,,,
17240,id_606,5.0,4.5,4.5,,"Lunch, Dinner"
17241,id_2996,,,,,
17242,id_1131,,,,,
17243,id_403,4.0,4.0,3.5,4.5,"Breakfast, Lunch, Dinner, Brunch"
17244,id_9002,,,,,
17245,id_4443,3.5,3.5,3.0,3.0,"Lunch, Dinner, Drinks"
17246,id_1629,,,,,
17247,id_2277,,,,,
17248,id_12574,,,,,
17249,id_5675,,,,,
17250,id_424,,,,,
17251,id_385,4.5,3.5,3.5,,
17252,id_8381,,,,,
17253,id_5686,3.5,3.5,3.5,,"Lunch, Dinner"
17254,id_12554,3.0,3.5,3.0,,Lunch
17255,id_2556,3.0,3.0,3.0,3.5,
17256,id_8886,,,,,"Breakfast, Late Night"
17257,id_1369,3.5,3.5,3.5,3.5,"Lunch, Dinner"
17258,id_13824,,,,,Lunch
17259,id_8207,,,,,
17260,id_4224,,,,,
17261,id_10081,,,,,"Breakfast, Lunch"
17262,id_237,4.5,4.5,4.0,,
17263,id_3114,,,,,
17264,id_884,,,,,
17265,id_2708,4.0,4.0,4.5,,"Lunch, Dinner"
17266,id_10588,,,,,
17267,id_2873,4.5,4.0,4.0,,
17268,id_9333,,,,,
17269,id_5826,,,,,
17270,id_5191,,,,,
17271,id_14406,,,,,
17272,id_200,4.5,4.5,4.5,4.0,"Lunch, Dinner"
17273,id_1430,4.0,4.0,4.5,,"Lunch, Dinner"
17274,id_1050,4.5,5.0,4.5,,"Drinks, Lunch, Dinner, Brunch"
17275,id_10357,,,,,
17276,id_1332,3.5,3.5,4.0,3.5,"Lunch, Dinner, Drinks"
17277,id_1591,3.5,4.5,4.0,,
17278,id_1050,4.0,3.5,3.5,,
17279,id_824,4.0,4.0,3.5,4.0,
17280,id_16157,2.0,2.0,2.0,1.0,Lunch
17281,id_3083,4.5,4.5,4.0,,"Breakfast, Lunch, Brunch"
17282,id_171,4.0,4.5,4.0,,
17283,id_2430,,,,,Dinner
17284,id_1212,,,,,
17285,id_296,3.5,4.0,4.0,4.5,
17286,id_5518,,,,,"Lunch, Dinner"
17287,id_13791,,,,,
17288,id_8205,,,,,"Dinner, Drinks, Lunch, Brunch"
17289,id_1549,,,,,
17290,id_1173,,,,,"Breakfast, Lunch"
17291,id_2470,3.5,3.0,3.5,3.5,"Lunch, Dinner, Late Night, Drinks"
17292,id_2491,4.0,5.0,4.5,,
17293,id_478,,,,,
17294,id_6274,,,,,"Lunch, Dinner, Brunch, Late Night, Drinks"
17295,id_12698,,,,,"Lunch, Dinner"
17296,id_2575,3.5,3.5,3.5,4.0,"Dinner, Drinks"
17297,id_894,,,,,
17298,id_735,,,,,
17299,id_1654,4.5,4.0,4.0,,"Dinner, Breakfast, Lunch"
17300,id_745,4.0,4.5,4.5,4.5,"Lunch, Drinks"
17301,id_1601,2.5,3.5,3.5,4.0,
17302,id_2504,,,,,Breakfast
17303,id_6848,,,,,
17304,id_13978,,,,,"Lunch, Dinner"
17305,id_10278,3.5,3.5,4.0,,"Lunch, Dinner"
17306,id_3085,,,,,"Lunch, Dinner"
17307,id_3317,3.5,4.0,3.5,4.0,Dinner
17308,id_2391,3.5,4.0,3.5,,
17309,id_5740,3.0,3.0,3.0,3.5,"Lunch, Dinner, Late Night"
17310,id_257,3.5,4.0,4.0,4.5,"Late Night, Drinks"
17311,id_111,4.5,4.5,4.0,4.0,
17312,id_1065,,,,,
17313,id_1948,4.5,5.0,4.5,,"Breakfast, Lunch, Dinner"
17314,id_424,,,,,
17315,id_220,,,,,
17316,id_704,4.5,4.0,4.0,,"Brunch, Breakfast, Drinks, Lunch, Dinner"
17317,id_116,,,,,
17318,id_4565,4.5,4.5,4.5,,
17319,id_3246,4.5,5.0,5.0,,"Dinner, Lunch"
17320,id_12364,,,,,
17321,id_3683,2.0,2.0,1.5,,
17322,id_1665,5.0,5.0,5.0,,"Breakfast, Lunch, Dinner, Late Night, Drinks"
17323,id_71,,,,,
17324,id_10393,,,,,
17325,id_3571,4.0,4.0,4.0,3.5,"Lunch, Dinner"
17326,id_15419,5.0,4.5,4.0,,
17327,id_2823,,,,,
17328,id_686,4.0,4.0,4.0,4.5,
17329,id_1181,,,,,
17330,id_3091,4.5,4.5,4.5,,"Lunch, Dinner"
17331,id_685,4.0,3.5,3.5,3.5,
17332,id_581,,,,,
17333,id_2062,,,,,"Breakfast, Lunch, Dinner"
17334,id_2756,5.0,4.5,4.0,,"Lunch, Dinner"
17335,id_439,4.5,4.0,4.0,,"Lunch, Dinner"
17336,id_4371,,,,,
17337,id_2140,,,,,
17338,id_9551,,,,,"Lunch, Dinner"
17339,id_14522,,,,,
17340,id_10226,,,,,
17341,id_756,,,,,
17342,id_2075,,,,,"Lunch, Dinner"
17343,id_1501,4.5,4.5,4.5,,"Lunch, Dinner"
17344,id_1451,,,,,
17345,id_4890,,,,,
17346,id_13767,3.0,3.5,3.5,4.0,
17347,id_330,,,,,"Breakfast, Lunch, Dinner"
17348,id_1752,,,,,
17349,id_451,,,,,
17350,id_601,,,,,
17351,id_4725,,,,,
17352,id_1724,4.5,4.5,4.0,4.5,
17353,id_1911,,,,,
17354,id_909,4.0,4.0,3.5,,"Lunch, Dinner"
17355,id_1132,4.0,3.5,3.5,,
17356,id_4737,,,,,
17357,id_514,4.0,4.0,3.5,4.0,
17358,id_1839,,,,,"Breakfast, Lunch, Dinner"
17359,id_1620,4.0,4.5,4.0,4.0,
17360,id_3821,4.0,4.0,3.5,4.0,"Dinner, Lunch"
17361,id_9942,,,,,
17362,id_255,4.0,4.0,4.0,4.5,
17363,id_591,3.5,3.5,3.0,4.0,"Lunch, Dinner, Brunch, Late Night, Drinks"
17364,id_3518,4.0,4.5,4.0,4.0,
17365,id_11457,,,,,
17366,id_1401,,,,,
17367,id_418,4.0,4.0,3.5,4.0,"Drinks, Lunch, Dinner, Late Night"
17368,id_13029,,,,,
17369,id_1719,4.5,4.0,4.0,,"Brunch, Breakfast, Lunch, Dinner"
17370,id_4509,5.0,5.0,4.5,,
17371,id_1259,3.5,3.5,3.5,,"Lunch, Dinner"
17372,id_3532,3.5,3.5,3.0,,"Dinner, Lunch"
17373,id_52,,,,,
17374,id_8627,,,,,
17375,id_10023,,,,,
17376,id_2063,4.5,4.5,4.5,4.5,"Lunch, Dinner, Breakfast"
17377,id_2539,,,,,
17378,id_1782,4.5,5.0,4.0,,
17379,id_1704,4.5,4.5,5.0,,"Lunch, Dinner"
17380,id_5883,4.0,4.0,3.5,4.0,"Lunch, Dinner, Late Night"
17381,id_308,,,,,
17382,id_39,4.5,4.5,4.5,,
17383,id_16378,,,,,
17384,id_6312,,4.5,4.5,,"Lunch, Dinner, Drinks"
17385,id_1848,4.0,3.5,4.0,,Dinner
17386,id_805,3.5,4.0,4.0,,"Breakfast, Brunch"
17387,id_435,,,,,
17388,id_1318,4.5,4.5,3.5,4.0,"Lunch, Dinner, Drinks"
17389,id_5048,4.0,4.0,3.5,4.0,Dinner
17390,id_1563,4.0,4.0,4.0,,
17391,id_238,,,,,
17392,id_1213,,,,,
17393,id_9435,,,,,Dinner
17394,id_3466,,,,,"Breakfast, Lunch"
17395,id_8152,,,,,"Lunch, Breakfast"
17396,id_853,4.5,4.5,4.5,4.5,
17397,id_14377,,,,,
17398,id_1108,5.0,5.0,4.5,,"Lunch, Dinner"
17399,id_3634,4.0,3.5,4.0,4.0,"Lunch, Dinner"
17400,id_318,,,,,
17401,id_6708,,,,,
17402,id_407,5.0,4.5,4.5,,"Dinner, Lunch"
17403,id_5745,4.5,4.5,5.0,,"Breakfast, Lunch, Drinks, Brunch"
17404,id_12431,,,,,
17405,id_4763,,,,,
17406,id_810,,,,,
17407,id_13416,3.5,4.0,4.0,4.0,Dinner
17408,id_8065,,,,,
17409,id_1521,4.5,4.0,4.0,3.5,"Lunch, Dinner"
17410,id_2913,2.5,2.0,2.0,2.5,"Lunch, Dinner, Brunch"
17411,id_453,4.0,4.5,3.5,4.0,
17412,id_644,,,,,
17413,id_12422,3.5,4.0,3.5,,"Lunch, Dinner"
17414,id_10045,4.5,4.5,4.5,4.0,"Dinner, Lunch"
17415,id_3517,,,,,"Lunch, Dinner"
17416,id_2936,,,,,
17417,id_1308,,,,,Lunch
17418,id_1043,3.5,3.5,4.0,4.0,
17419,id_1515,,,,,
17420,id_2599,,,,,
17421,id_760,,,,,
17422,id_815,,,,,
17423,id_3254,3.5,3.5,3.0,3.5,
17424,id_1127,,,,,
17425,id_32,4.5,4.5,4.5,4.5,Dinner
17426,id_8529,4.0,3.5,3.5,,Dinner
17427,id_2796,4.0,4.0,4.0,,"Lunch, Dinner"
17428,id_6596,4.5,4.0,4.5,,"Lunch, Dinner"
17429,id_1871,,,,,
17430,id_5513,,,,,
17431,id_3044,,,,,
17432,id_1508,,,,,
17433,id_12293,,,,,"Lunch, Dinner"
17434,id_900,4.5,4.5,4.5,,"Lunch, Dinner, Brunch"
17435,id_8233,3.5,4.0,3.5,3.5,"Breakfast, Lunch, Dinner, Brunch"
17436,id_3633,4.0,4.0,3.5,,"Lunch, Dinner"
17437,id_573,3.5,3.0,3.5,4.0,"Lunch, Dinner, Late Night"
17438,id_2049,4.0,4.0,3.5,4.0,
17439,id_2033,,,,,
17440,id_783,4.5,5.0,5.0,,
17441,id_5337,,,,,
17442,id_11036,,,,,
17443,id_8012,,,,,
17444,id_1563,3.0,2.5,2.5,3.0,Dinner
17445,id_2817,,,,,
17446,id_3478,4.5,4.5,4.5,4.0,"Dinner, Lunch"
17447,id_424,,,,,"Lunch, Dinner"
17448,id_3332,,,,,
17449,id_850,4.0,4.5,4.0,,
17450,id_2223,,,,,
17451,id_642,3.5,3.5,3.5,3.5,
17452,id_4991,,,,,
17453,id_11678,,,,,
17454,id_2169,,,,,
17455,id_1529,4.0,4.0,3.0,4.0,
17456,id_278,4.0,4.5,4.5,4.0,"Lunch, Dinner, Brunch, Drinks, Breakfast, Late Night"
17457,id_7548,2.5,1.5,2.0,,
17458,id_125,,,,,
17459,id_12596,,,,,"Breakfast, Lunch"
17460,id_2535,4.5,4.5,3.5,,
17461,id_666,,,,,"Lunch, Dinner"
17462,id_1890,4.0,3.0,4.5,,"Breakfast, Brunch"
17463,id_1240,4.5,4.0,4.0,,"Breakfast, Drinks"
17464,id_349,4.5,4.0,4.5,4.0,"Lunch, Dinner"
17465,id_6350,4.5,4.0,4.0,,
17466,id_7416,2.5,3.0,3.0,3.5,Drinks
17467,id_7010,3.5,4.0,3.0,,"Breakfast, Lunch, Dinner"
17468,id_893,,,,,
17469,id_821,4.5,4.5,4.5,4.5,"Breakfast, Lunch, Dinner, Late Night"
17470,id_8410,5.0,5.0,5.0,5.0,
17471,id_629,4.5,4.5,4.5,,Dinner
17472,id_1324,,,,,
17473,id_5033,4.5,4.0,4.0,,"Lunch, Dinner"
17474,id_7096,3.5,3.5,3.5,4.0,
17475,id_513,5.0,5.0,4.5,5.0,Breakfast
17476,id_1198,,4.5,4.5,,
17477,id_2031,,,,,
17478,id_168,4.5,4.5,4.0,4.0,"Lunch, Dinner, Late Night"
17479,id_6258,,,,,
17480,id_7646,,,,,
17481,id_153,4.0,4.0,4.5,4.5,"Lunch, Dinner, Late Night"
17482,id_4687,,,,,
17483,id_1380,3.5,3.5,4.0,3.5,"Breakfast, Lunch, Dinner"
17484,id_2543,,2.5,2.0,,
17485,id_4619,,,,,
17486,id_7032,,4.0,4.0,,"Breakfast, Lunch, Dinner"
17487,id_803,3.5,3.5,3.0,4.0,
17488,id_6634,3.5,3.5,3.5,,"Lunch, Dinner"
17489,id_255,4.5,4.5,4.5,,Lunch
17490,id_641,,,,,
17491,id_4369,4.0,4.0,4.0,,
17492,id_2003,4.0,4.0,3.5,4.0,"Breakfast, Lunch, Dinner, Late Night, Drinks"
17493,id_9842,4.0,3.5,4.0,3.5,"Lunch, Dinner"
17494,id_5189,3.5,4.0,3.5,3.0,"Lunch, Dinner, Drinks, Breakfast"
17495,id_242,,,,,
17496,id_9016,,,,,
17497,id_533,4.5,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
17498,id_806,4.0,4.0,3.5,3.5,"Lunch, Late Night"
17499,id_2526,3.5,3.5,3.5,,"Brunch, Breakfast, Lunch"
17500,id_2758,,,,,
17501,id_740,4.0,4.5,4.5,,
17502,id_12713,,,,,
17503,id_1945,,,,,
17504,id_1895,3.5,3.0,3.5,,
17505,id_855,,,,,
17506,id_8723,,,,,
17507,id_1059,,,,,
17508,id_2073,4.0,4.0,3.5,3.5,"Lunch, Dinner, Late Night, Drinks"
17509,id_2335,4.5,4.0,4.0,,
17510,id_1129,3.0,,3.5,,"Lunch, Dinner, Late Night, Drinks"
17511,id_2623,4.0,3.5,4.0,4.0,"Lunch, Dinner, Breakfast"
17512,id_7150,2.5,3.0,3.0,,Dinner
17513,id_873,,,,,
17514,id_187,4.0,3.5,4.0,3.0,"Lunch, Dinner, Late Night"
17515,id_5088,4.5,4.5,5.0,,"Lunch, Dinner"
17516,id_5505,3.5,3.0,3.0,4.0,Dinner
17517,id_2325,4.0,4.0,3.5,,"Breakfast, Lunch, Dinner"
17518,id_1290,,,,,
17519,id_3847,4.5,4.0,4.5,,
17520,id_5191,,,,,
17521,id_2555,,,,,
17522,id_1036,4.5,4.5,4.0,4.0,
17523,id_3500,,,,,"Lunch, Dinner"
17524,id_79,4.5,4.5,4.5,4.0,
17525,id_1358,,,,,
17526,id_5430,,,,,
17527,id_2495,4.0,4.0,4.0,,
17528,id_4760,,,,,"Lunch, Dinner"
17529,id_3386,4.0,4.0,4.0,4.5,"Dinner, Drinks"
17530,id_3926,,,,,
17531,id_2272,,,,,
17532,id_1731,,,,,"Lunch, Dinner"
17533,id_659,,,,,
17534,id_99,4.5,4.5,4.5,4.5,
17535,id_26,4.5,4.5,4.5,4.0,"Dinner, Late Night"
17536,id_9952,4.0,4.0,3.5,,Lunch
17537,id_6632,3.5,3.5,3.5,,Lunch
17538,id_6182,4.5,4.0,4.0,,"Breakfast, Lunch, Dinner"
17539,id_14010,3.5,3.5,3.5,3.5,"Lunch, Dinner"
17540,id_633,4.5,4.5,4.0,,"Lunch, Dinner"
17541,id_12237,,,,,
17542,id_7402,3.5,4.0,3.5,4.0,"Lunch, Dinner"
17543,id_4242,,,,,
17544,id_1696,,,,,
17545,id_453,4.5,4.5,4.0,,
17546,id_1212,4.0,4.5,4.0,,
17547,id_589,4.5,4.5,4.5,4.5,
17548,id_4085,4.5,4.0,4.0,,Dinner
17549,id_2207,4.0,3.5,3.5,,
17550,id_5127,3.5,3.5,4.0,,"Breakfast, Lunch, Dinner"
17551,id_2027,3.0,3.5,4.0,,Dinner
17552,id_3677,4.0,4.0,4.0,3.5,
17553,id_10853,,,,,
17554,id_729,,4.0,4.0,,
17555,id_437,4.5,4.5,4.0,,"Lunch, Dinner"
17556,id_2787,,,,,
17557,id_4709,,,,,
17558,id_3809,4.5,4.5,4.5,,"Brunch, Breakfast, Lunch, Dinner"
17559,id_1122,,,,,"Dinner, Late Night, Drinks"
17560,id_1450,3.5,3.5,4.0,3.5,"Lunch, Dinner, Late Night"
17561,id_12714,,,,,
17562,id_104,,,,,
17563,id_39,4.5,4.5,4.5,4.5,
17564,id_10378,3.5,2.5,2.5,,
17565,id_2199,4.0,4.0,4.0,,
17566,id_4646,3.5,3.5,3.0,3.0,
17567,id_539,4.0,4.0,3.5,4.0,"Lunch, Dinner"
17568,id_10003,,,,,
17569,id_8291,3.0,3.0,2.5,4.0,Late Night
17570,id_7845,,,,,
17571,id_544,4.0,4.0,4.0,4.0,
17572,id_9626,4.0,3.5,3.5,3.5,"Lunch, Dinner"
17573,id_794,4.5,4.0,4.0,,"Lunch, Dinner"
17574,id_1354,4.5,4.5,4.5,,"Lunch, Dinner"
17575,id_756,4.0,4.0,3.5,4.0,"Breakfast, Lunch, Dinner, Brunch, Late Night"
17576,id_4271,,,,,
17577,id_350,4.0,4.5,4.0,,"Lunch, Dinner, Brunch, Breakfast"
17578,id_579,4.5,4.0,4.0,4.0,
17579,id_3133,,,,,
17580,id_6798,,,,,
17581,id_870,4.0,4.0,3.5,3.5,
17582,id_2328,4.0,4.5,4.0,,"Breakfast, Lunch, Dinner, Brunch"
17583,id_1585,3.5,3.5,3.5,,
17584,id_1969,,,,,"Lunch, Dinner"
17585,id_1568,3.5,3.5,3.5,3.0,"Lunch, Dinner, Late Night"
17586,id_442,3.0,3.5,3.0,4.5,"Lunch, Dinner"
17587,id_5895,3.5,3.0,3.0,,
17588,id_70,4.5,4.0,4.0,4.0,
17589,id_1865,4.5,4.0,3.5,3.5,"Dinner, Lunch"
17590,id_57,4.0,4.0,3.5,4.0,"Lunch, Dinner, Late Night, Drinks"
17591,id_4193,,,,,
17592,id_14903,3.5,3.5,3.0,,
17593,id_5729,,,,,"Breakfast, Lunch"
17594,id_2567,4.0,3.5,4.0,3.5,
17595,id_14200,,,,,
17596,id_4627,4.0,3.5,4.0,4.0,"Dinner, Lunch"
17597,id_1544,,,,,
17598,id_4904,3.5,3.5,3.5,3.0,
17599,id_5082,,,,,
17600,id_2119,,,,,
17601,id_8751,,,,,"Lunch, Dinner"
17602,id_1747,3.5,4.0,3.5,3.5,"Breakfast, Lunch, Dinner"
17603,id_2236,,,,,
17604,id_652,4.5,4.5,4.5,4.5,"Dinner, Brunch, Breakfast, Lunch, Late Night"
17605,id_732,4.5,4.5,4.0,4.0,"Lunch, Dinner, Late Night"
17606,id_11128,3.0,2.5,2.0,4.5,
17607,id_31,5.0,4.0,4.5,4.0,
17608,id_2719,3.5,3.5,3.0,,"Lunch, Dinner, Drinks"
17609,id_14509,,,,,"Lunch, Dinner"
17610,id_227,3.5,3.5,3.5,4.0,"Lunch, Dinner"
17611,id_7236,,,,,Lunch
17612,id_3243,,,,,"Drinks, Lunch, Dinner"
17613,id_346,,,,,
17614,id_4420,4.0,4.0,3.5,,
17615,id_12606,,3.0,2.5,,"Lunch, Dinner"
17616,id_3093,4.5,4.5,4.0,4.0,
17617,id_950,3.5,4.0,3.0,,"Drinks, Breakfast, Dinner"
17618,id_273,4.5,4.0,4.5,,"Lunch, Dinner"
17619,id_13935,,,,,
17620,id_543,4.5,4.5,4.5,4.5,
17621,id_1089,,,,,
17622,id_1046,4.0,4.5,4.0,4.5,"Dinner, Lunch, Late Night"
17623,id_15390,,,,,
17624,id_4238,3.5,4.0,3.5,4.0,"Lunch, Dinner, Late Night, Drinks"
17625,id_3155,4.0,4.0,4.0,4.5,
17626,id_151,4.5,4.5,4.0,,
17627,id_14128,,,,,
17628,id_1966,,,,,
17629,id_2365,3.5,4.0,3.5,,
17630,id_4124,4.5,5.0,4.5,,
17631,id_6489,,,,,
17632,id_361,4.5,4.5,4.5,4.5,"Lunch, Dinner, Late Night, Drinks"
17633,id_819,4.0,4.0,4.0,,"Lunch, Dinner"
17634,id_3508,3.5,4.0,3.5,3.5,"Lunch, Dinner"
17635,id_8673,,,,,
17636,id_5674,4.0,3.5,4.0,,
17637,id_5008,4.0,4.5,3.5,,"Breakfast, Lunch"
17638,id_612,,,,,
17639,id_2268,4.0,4.0,3.5,,
17640,id_898,,,,,
17641,id_5531,4.0,3.5,3.5,3.5,
17642,id_3528,3.0,3.5,3.5,,
17643,id_1469,3.5,3.5,3.0,2.5,Dinner
17644,id_477,,,,,
17645,id_7079,,,,,"Lunch, Dinner"
17646,id_4004,,,,,
17647,id_2143,,,,,
17648,id_1701,3.5,3.5,3.5,4.0,"Breakfast, Lunch, Dinner, Brunch, Drinks"
17649,id_9874,3.0,3.5,3.5,3.0,"Lunch, Dinner, Drinks"
17650,id_4338,4.0,4.5,4.0,,"Lunch, Breakfast, Dinner"
17651,id_4726,3.5,4.0,3.5,,"Lunch, Dinner"
17652,id_1707,,,,,
17653,id_55,4.5,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
17654,id_161,4.5,4.5,4.5,4.0,
17655,id_8110,,,,,
17656,id_381,4.5,4.5,4.0,,
17657,id_4466,,,,,
17658,id_4893,,,,,
17659,id_11276,3.5,3.5,3.5,3.5,"Dinner, Lunch"
17660,id_3144,4.0,3.5,3.0,3.5,"Lunch, Dinner, Late Night"
17661,id_386,,,,,
17662,id_9862,,,,,
17663,id_524,4.0,4.0,3.5,4.0,
17664,id_1212,,,,,
17665,id_2450,5.0,5.0,5.0,,
17666,id_3477,3.0,3.0,3.0,,
17667,id_1683,4.0,4.0,4.0,4.0,"Dinner, Late Night"
17668,id_1472,,,,,
17669,id_3697,,,,,"Lunch, Dinner"
17670,id_406,4.5,4.5,4.0,,Lunch
17671,id_64,4.5,4.5,4.5,4.0,
17672,id_4748,,,,,"Lunch, Dinner"
17673,id_778,4.0,4.0,3.5,4.0,
17674,id_2240,4.5,4.0,4.0,3.5,"Dinner, Lunch"
17675,id_3389,,,,,
17676,id_1436,,,,,
17677,id_2001,,,,,
17678,id_6158,,,,,
17679,id_1722,4.0,4.0,4.0,,"Lunch, Dinner"
17680,id_11991,4.0,4.0,4.5,,"Lunch, Dinner"
17681,id_4792,,,,,"Lunch, Dinner"
17682,id_8278,,,,,
17683,id_3429,4.0,4.0,4.0,,"Lunch, Dinner, Late Night"
17684,id_2130,3.0,3.0,2.5,3.0,"Dinner, Lunch"
17685,id_519,4.5,4.5,4.5,,
17686,id_455,4.0,4.0,4.0,4.0,
17687,id_279,,,,,
17688,id_5006,4.0,4.0,3.5,5.0,
17689,id_11885,3.5,3.5,3.5,,Dinner
17690,id_3880,,,,,
17691,id_587,,,,,
17692,id_606,,,,,
17693,id_15939,2.5,2.5,2.5,,
17694,id_3543,,,,,
17695,id_754,,,,,
17696,id_12827,,,,,
17697,id_1194,,,,,
17698,id_8449,4.0,4.0,4.0,3.5,Dinner
17699,id_4440,4.0,4.0,4.0,4.0,
17700,id_6298,,,,,
17701,id_3741,4.0,4.0,4.0,4.5,"Lunch, Dinner, Drinks"
17702,id_1729,,,,,
17703,id_2185,4.0,4.5,3.5,4.5,"Breakfast, Lunch, Dinner, Drinks"
17704,id_605,,,,,
17705,id_1005,4.0,4.5,4.5,3.5,"Lunch, Dinner, Drinks"
17706,id_2417,,,,,
17707,id_731,4.5,4.5,4.0,4.5,
17708,id_3287,3.5,3.0,3.0,4.0,
17709,id_2644,,,,,Lunch
17710,id_1429,4.0,4.0,4.0,4.5,
17711,id_2049,,,,,
17712,id_1462,4.0,4.5,3.5,,
17713,id_979,4.0,4.0,4.0,,"Lunch, Dinner, Brunch"
17714,id_5146,,,,,
17715,id_164,4.5,4.5,4.5,,"Lunch, Dinner, Late Night, Drinks"
17716,id_2588,,,,,
17717,id_10012,,,,,
17718,id_2399,4.0,4.5,4.5,,"Lunch, Dinner"
17719,id_1138,4.5,4.5,4.5,,
17720,id_5283,,,,,
17721,id_311,5.0,4.5,4.5,4.0,
17722,id_8049,,,,,
17723,id_2329,3.5,3.5,4.0,,
17724,id_3715,,,,,
17725,id_4409,4.5,4.5,4.5,,"Lunch, Dinner"
17726,id_3118,3.5,4.0,3.5,3.0,"Lunch, Dinner"
17727,id_5577,4.0,5.0,4.5,,
17728,id_5364,,,,,
17729,id_9851,3.5,3.5,2.5,,
17730,id_3533,,,,,
17731,id_5128,4.5,3.5,4.0,3.5,"Lunch, Dinner"
17732,id_13172,,,,,"Lunch, Dinner"
17733,id_1382,4.0,4.0,4.0,3.5,"Breakfast, Lunch, Brunch"
17734,id_5206,,,,,
17735,id_167,5.0,5.0,5.0,,"Lunch, Dinner, Breakfast, Brunch"
17736,id_520,4.5,4.5,4.5,4.5,
